severity,scope,bundle_id,message
info,RQ2,bundle_0179,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0180,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0180,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0181,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0181,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0182,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0182,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0183,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0183,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0184,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0184,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0185,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0185,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0186,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0186,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0187,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0187,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0188,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0188,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0188,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0189,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0189,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0189,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0190,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0190,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0190,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0191,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0191,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0192,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0192,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0193,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0193,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0194,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0194,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0195,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0195,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0196,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0196,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0197,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0197,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0198,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0198,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0199,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0199,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0200,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0200,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
error,evaluation,bundle_0200,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0201,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0201,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0202,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0202,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0203,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0203,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0204,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0204,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0204,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0205,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0205,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0206,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0206,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0207,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0207,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0208,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0208,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0209,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0209,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0210,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0210,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0211,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0211,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0212,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0212,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0212,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0213,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0213,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0213,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0214,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0214,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0215,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0215,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0216,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0216,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0217,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0217,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0218,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0218,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0219,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0219,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0220,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0220,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0221,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0221,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0222,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0222,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0222,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0223,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0223,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0224,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0224,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0225,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0225,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0226,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0226,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0227,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0227,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0228,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0228,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0228,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0229,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0229,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0230,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0230,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0231,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0231,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0232,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0232,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0233,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0233,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0234,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0234,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0235,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0235,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0236,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0236,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0236,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0237,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0237,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0237,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0238,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0238,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0239,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0239,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0240,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0240,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0241,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0241,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0242,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0242,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0243,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0243,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0244,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0244,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0245,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0245,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0245,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0246,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0246,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0247,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0247,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0248,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0248,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0249,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0249,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0250,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0250,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0251,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0251,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0251,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0252,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0252,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0253,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0253,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0254,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0254,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0255,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0255,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0256,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0256,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0257,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0257,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0258,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0258,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0258,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0259,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0259,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0259,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0260,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0260,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0261,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0261,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0262,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0262,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0263,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0263,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0264,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0264,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0265,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0265,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0266,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0266,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0267,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0267,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0268,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0268,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0269,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0269,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0270,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0270,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0270,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0271,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0271,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0271,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0272,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0272,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0273,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0273,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0274,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0274,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0275,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0275,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0276,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0276,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0277,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0277,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0278,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0278,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0279,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0279,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0280,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0280,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0280,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0281,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0281,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0282,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0282,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0283,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0283,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0284,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0284,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0285,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0285,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0286,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0286,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0286,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0287,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0287,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0288,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0288,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0289,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0289,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0290,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0290,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0291,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0291,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0292,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0292,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0292,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0293,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0293,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0294,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0294,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0295,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0295,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0296,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0296,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
error,evaluation,bundle_0296,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0297,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0297,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0298,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0298,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0299,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0299,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0300,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0300,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0301,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0301,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0302,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0302,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0303,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0303,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0304,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0304,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0304,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0305,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0305,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0306,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0306,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0307,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0307,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0308,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0308,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0309,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0309,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0310,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0310,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0310,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0311,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0311,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0312,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0312,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0313,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0313,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0314,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0314,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0315,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0315,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0316,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0316,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0316,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0317,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0317,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0318,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0318,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0319,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0319,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
warning,RQ1,bundle_0320,No explicit predicted client fingerprint field was found. Flow IP identity is not treated as classifier output.
warning,RQ2,bundle_0320,Upload timing uses client serialization intervals rather than independent wire transfer intervals.
info,RQ3,bundle_0320,No modified proxy updates were logged.
error,evaluation,bundle_0320,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0321,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0321,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0321,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0322,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0322,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0322,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0323,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0323,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0323,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0324,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0324,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0324,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0325,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0325,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0325,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0326,Phase confusion requires matched analyzer decision and client metric files.
