sha256,selected,file,is_duplicate
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/krum/sign_flip/exp5/server_failure_log_20260719_140053.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/krum/sign_flip/exp4/server_failure_log_20260719_140053.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/krum/scale/exp1/server_failure_log_20260719_141314.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/krum/noise/exp1/server_failure_log_20260719_142839.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_max/exp1/server_failure_log_20260721_182927.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/min_sum/exp1/server_failure_log_20260721_184452.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/sign_flip/exp1/server_failure_log_20260721_175223.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/scale/exp1/server_failure_log_20260721_180518.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/trimmed_mean/noise/exp1/server_failure_log_20260721_181536.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/trim/exp1/server_failure_log_20260717_121617.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/trim/exp2/server_failure_log_20260717_122926.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/trim/exp3/server_failure_log_20260717_124846.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/trim/exp5/server_failure_log_20260717_131314.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/trim/exp4/server_failure_log_20260717_130122.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/multi_krum/exp1/server_failure_log_20260717_143241.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/multi_krum/exp2/server_failure_log_20260717_144525.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/multi_krum/exp3/server_failure_log_20260717_145611.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/multi_krum/exp5/server_failure_log_20260717_152208.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/multi_krum/exp4/server_failure_log_20260717_151003.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/median/exp1/server_failure_log_20260717_133009.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/median/exp2/server_failure_log_20260717_134239.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/median/exp3/server_failure_log_20260717_135152.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/median/exp5/server_failure_log_20260717_141640.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/median/exp4/server_failure_log_20260717_140452.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/fedAvg/exp1/server_failure_log_20260717_163622.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/fedAvg/exp2/server_failure_log_20260717_164540.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/fedAvg/exp3/server_failure_log_20260717_165519.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/fedAvg/exp5/server_failure_log_20260717_172613.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/fedAvg/exp4/server_failure_log_20260717_170505.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/flame/3/server_failure_log_20260717_110941.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/flame/exp1/server_failure_log_20260717_103810.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/flame/1/server_failure_log_20260717_103810.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/flame/exp2/server_failure_log_20260717_104809.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/flame/exp3/server_failure_log_20260717_110941.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/flame/exp5/server_failure_log_20260717_115251.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/flame/2/server_failure_log_20260717_104809.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/flame/exp4/server_failure_log_20260717_113525.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/krum/exp1/server_failure_log_20260717_153844.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/krum/exp2/server_failure_log_20260717_155015.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/krum/exp3/server_failure_log_20260717_160206.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/krum/exp5/server_failure_log_20260717_162541.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/baseline/krum/exp4/server_failure_log_20260717_161318.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/multi-krum/min_max/exp1/server_failure_log_20260721_200056.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/multi-krum/min_max/exp1/server_failure_log_20260719_171630.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/multi-krum/min_sum/exp1/server_failure_log_20260721_201844.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/multi-krum/min_sum/exp1/server_failure_log_20260719_173829.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/multi-krum/sign_flip/exp1/server_failure_log_20260719_162151.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/multi-krum/krum_optimal/exp1/server_failure_log_20260721_203241.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/multi-krum/scale/exp1/server_failure_log_20260719_163542.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/multi-krum/noise/exp1/server_failure_log_20260719_165615.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/min_max/exp1/server_failure_log_20260723_200052.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/min_sum/exp1/server_failure_log_20260721_190132.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/min_sum/exp1/server_failure_log_20260720_003416.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/sign_flip/exp1/server_failure_log_20260718_113828.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/sign_flip/exp2/server_failure_log_20260718_113828.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/sign_flip/exp3/server_failure_log_20260718_113828.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/sign_flip/exp5/server_failure_log_20260718_113828.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/sign_flip/exp4/server_failure_log_20260718_113828.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/scale/exp1/server_failure_log_20260718_120330.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/scale/exp2/server_failure_log_20260718_120330.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/scale/exp3/server_failure_log_20260718_120330.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/scale/exp5/server_failure_log_20260718_120330.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/scale/exp4/server_failure_log_20260718_120330.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/noise/exp1/server_failure_log_20260718_131011.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/noise/exp2/server_failure_log_20260718_131011.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/noise/exp3/server_failure_log_20260718_131011.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/noise/exp5/server_failure_log_20260718_131011.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/fedavg/noise/exp4/server_failure_log_20260718_131011.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/median/min_max/exp1/server_failure_log_20260721_171803.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/median/min_sum/exp1/server_failure_log_20260721_172958.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/median/sign_flip/exp1/server_failure_log_20260721_155138.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/median/scale/exp1/server_failure_log_20260721_161542.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/median/noise/exp1/server_failure_log_20260721_162753.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/flame/min_max/exp1/server_failure_log_20260721_145101.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/flame/min_sum/exp1/server_failure_log_20260721_150354.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/flame/sign_flip/exp1/server_failure_log_20260721_141335.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/flame/scale/exp1/server_failure_log_20260721_143020.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/flame/scale/exp1/server_failure_log_20260721_125810.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/flame/scale/exp1/server_failure_log_20260721_133251.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/flame/noise/exp1/server_failure_log_20260721_143821.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/krum/min_max/exp1/server_failure_log_20260720_004417.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/krum/min_max/exp1/server_failure_log_20260721_191217.csv,True
a16b2206987257ff6fd210795c11d7633393df819652473c7a4a6156e291f4a2,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/fedavg/min_max/exp1/server_failure_log_20260725_133158.csv,/home/lawrence/Lawrence/FL_poison/Result/RNN/server/poisoned/krum/min_sum/exp1/server_failure_log_20260723_203417.csv,True
